id,created on,updated on,updated by,status,fishattribute ptr,name,genus,biomass constant a,biomass constant b,biomass constant c,vulnerability,maximum length (cm),trophic level,max length type,group size,trophic group,functional group,climate score,notes
d431613a-72f8-4adc-8493-0b0f33345000,2018-04-04 19:04:25.667100+00:00,2018-10-12 15:21:53.074942+00:00,,90,Aluterus scriptus,scriptus,Aluterus,0.823000,1.814000,1.000000,69.33,110.00,3.02,total length,,omnivore,micro-invertivore,,
464b444a-9913-45f2-acf5-b2cca54de28b,2018-04-04 19:04:25.691751+00:00,2018-10-12 15:21:53.092925+00:00,,90,Amanses scopas,scopas,Amanses,0.021880,2.910000,1.000000,27.34,20.00,2.90,total length,pair,invertivore-sessile,corallivore,,subfamily bodyshape
47952055-956f-4166-9cb7-0468c1ae3e9d,2018-04-04 19:03:55.664277+00:00,2018-10-12 15:21:27.175195+00:00,,90,Ambassis interrupta,interrupta,Ambassis,0.013779,2.921149,1.000000,15.77,12.00,2.74,standard length,large group,invertivore-mobile,micro-invertivore,,
ad53d16d-9b05-4df1-a42e-44b1f7ff118c,2018-04-04 19:03:55.682122+00:00,2018-10-12 15:21:27.193470+00:00,,90,Ambassis miops,miops,Ambassis,0.012180,2.990000,1.000000,12.01,10.30,3.45,total length,large group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
a61dd30a-daf5-4511-9f91-ea9685b6186f,2018-04-04 19:04:11.986847+00:00,2018-10-12 15:21:40.666722+00:00,,90,Amblyeleotris fasciata,fasciata,Amblyeleotris,0.006170,3.080000,1.000000,16.89,8.00,3.30,total length,pair,invertivore-mobile,micro-invertivore,,subfamily bodyshape
81977fe2-671f-4355-8a81-50fa35611879,2018-04-04 19:04:12.007851+00:00,2018-10-12 15:21:40.683529+00:00,,90,Amblyeleotris fontanesii,fontanesii,Amblyeleotris,0.006170,3.080000,1.000000,42.23,25.00,3.60,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
062d5d98-6bca-43be-9f5f-c79f860e6d4e,2018-04-04 19:04:12.026030+00:00,2018-10-12 15:21:40.700330+00:00,,90,Amblyeleotris guttata,guttata,Amblyeleotris,0.006170,3.080000,1.000000,26.92,11.00,3.40,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
ddce06e0-b1bf-43e5-872e-db2921477893,2018-04-04 19:04:12.044082+00:00,2018-10-12 15:21:40.716902+00:00,,90,Amblyeleotris japonica,japonica,Amblyeleotris,0.006170,3.080000,1.000000,18.70,8.50,3.30,total length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
84b28c74-30ea-438f-9f72-a1f3dd565c74,2018-04-04 19:04:12.062431+00:00,2018-10-12 15:21:40.734143+00:00,,90,Amblyeleotris periophthalma,periophthalma,Amblyeleotris,0.006170,3.080000,1.000000,26.92,11.00,3.40,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
2639d179-8440-420d-9297-7d28b96b481a,2018-04-04 19:04:12.080507+00:00,2018-10-12 15:21:40.750965+00:00,,90,Amblyeleotris steinitzi,steinitzi,Amblyeleotris,0.006170,3.080000,1.000000,30.38,13.00,3.50,standard length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
c497aa49-c0a7-4b9b-b186-ddaf5522180d,2018-04-04 19:04:12.098634+00:00,2018-10-12 15:21:40.769413+00:00,,90,Amblyeleotris sungami,sungami,Amblyeleotris,0.006170,3.080000,1.000000,21.88,10.00,3.40,total length,,invertivore-mobile,micro-invertivore,,subfamily bodyshape
a3c148a9-c968-4fb2-b438-995cb5b41c8d,2018-04-04 19:04:08.500711+00:00,2018-10-12 15:21:37.891423+00:00,,90,Amblygaster clupeoides,clupeoides,Amblygaster,0.003420,3.180000,1.000000,24.32,21.00,3.11,standard length,large group,planktivore,zooplanktivore,,
414cca0b-10bf-4bd1-8b52-65d3be43c797,2018-04-04 19:04:34.146095+00:00,2018-10-12 15:21:59.900523+00:00,,90,Amblyglyphidodon aureus,aureus,Amblyglyphidodon,0.022390,2.990000,1.000000,24.47,13.00,2.68,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
77655eaa-8259-4432-aebe-7bb97d94d623,2018-04-04 19:04:34.163722+00:00,2018-10-12 15:21:59.919093+00:00,,90,Amblyglyphidodon batunai,batunai,Amblyglyphidodon,0.022390,2.990000,1.000000,20.93,10.00,2.70,total length,medium group,planktivore,phytoplanktivore,,subfamily bodyshape
4bbe3497-a588-4476-9cc7-59fd71dce0a2,2018-04-04 19:04:34.185332+00:00,2018-10-12 15:21:59.937645+00:00,,90,Amblyglyphidodon curacao,curacao,Amblyglyphidodon,0.019933,3.186767,1.000000,22.69,11.00,3.10,total length,medium group,omnivore,zooplanktivore,,
3357415c-846b-4ce8-8d6a-3bfe328f20d3,2018-04-04 19:04:34.204507+00:00,2018-10-12 15:21:59.956189+00:00,,90,Amblyglyphidodon flavilatus,flavilatus,Amblyglyphidodon,0.022390,2.990000,1.000000,20.93,10.00,2.70,total length,medium group,planktivore,phytoplanktivore,,subfamily bodyshape
0f98ed89-b963-4963-8245-ddb7ef986000,2018-04-04 19:04:34.222411+00:00,2018-10-12 15:21:59.974918+00:00,,90,Amblyglyphidodon indicus,indicus,Amblyglyphidodon,0.022390,2.990000,1.000000,21.72,8.30,2.70,standard length,medium group,planktivore,phytoplanktivore,,subfamily bodyshape
1fbd156c-f375-4161-9a7e-b6ae9fd6f644,2018-04-04 19:04:34.245664+00:00,2018-10-12 15:21:59.993577+00:00,,90,Amblyglyphidodon leucogaster,leucogaster,Amblyglyphidodon,0.022860,2.936050,1.000000,24.47,13.00,3.38,total length,medium group,planktivore,zooplanktivore,,
150a2e25-1170-4b3e-93eb-6ab21f535d4b,2018-10-12 15:22:15.341985+00:00,2018-10-12 15:22:15.346533+00:00,,90,Amblyglyphidodon melanopterus,melanopterus,Amblyglyphidodon,0.022390,2.990000,1.000000,25.00,10.20,2.70,standard length,medium group,planktivore,phytoplanktivore,,
3c5b61dc-6431-4cef-bd05-4ec64a76ba3b,2018-10-12 15:22:15.367168+00:00,2018-10-12 15:22:15.372000+00:00,,90,Amblyglyphidodon orbicularis,orbicularis,Amblyglyphidodon,0.022390,2.990000,1.000000,22.00,8.30,2.70,standard length,medium group,planktivore,phytoplanktivore,,
8ab805f8-f262-4a28-af58-34f0da1e45b4,2018-10-12 15:22:15.393945+00:00,2018-10-12 15:22:15.398771+00:00,,90,Amblyglyphidodon silolona,silolona,Amblyglyphidodon,0.022390,2.990000,1.000000,24.00,12.50,2.70,total length,medium group,planktivore,phytoplanktivore,,
296bf007-f7ed-4fad-9f8c-0df2e00ebfbe,2018-04-04 19:04:34.263841+00:00,2018-10-12 15:22:00.114066+00:00,,90,Amblyglyphidodon ternatensis,ternatensis,Amblyglyphidodon,0.022390,2.990000,1.000000,24.92,10.00,2.69,standard length,medium group,planktivore,phytoplanktivore,,subfamily bodyshape
ff547d50-c2a4-4d34-9313-47f56fed1df2,2018-04-04 19:04:12.124138+00:00,2018-10-12 15:21:40.786185+00:00,,90,Amblygobius albimaculatus,albimaculatus,Amblygobius,0.008910,3.070000,1.000000,35.81,18.00,2.60,standard length,,herbivore-detritivore,detritivore,,subfamily bodyshape
91a85900-53b7-45be-b97c-b9c02e765956,2018-04-04 19:04:12.142317+00:00,2018-10-12 15:21:40.803848+00:00,,90,Amblygobius decussatus,decussatus,Amblygobius,0.006170,3.080000,1.000000,24.92,9.50,2.72,standard length,,herbivore-detritivore,detritivore,,subfamily bodyshape
ea646f3b-6014-4eac-a178-9abc98566260,2018-04-04 19:04:12.160649+00:00,2018-10-12 15:21:40.823972+00:00,,90,Amblygobius nocturnus,nocturnus,Amblygobius,0.008910,3.070000,1.000000,25.83,10.00,2.70,standard length,,herbivore-detritivore,detritivore,,subfamily bodyshape
6e576f66-73de-450b-825d-5594bf32eaf0,2018-04-04 19:04:12.179061+00:00,2018-10-12 15:21:40.842714+00:00,,90,Amblygobius phalaena,phalaena,Amblygobius,0.018380,2.833570,1.000000,27.08,15.00,2.74,total length,pair,herbivore-detritivore,detritivore,,
1f892d04-0567-4bea-a4f1-17a5a03ce894,2018-04-04 19:04:12.197562+00:00,2018-10-12 15:21:40.861716+00:00,,90,Amblygobius sphynx,sphynx,Amblygobius,0.008910,3.070000,1.000000,29.78,18.00,2.70,total length,pair,herbivore-detritivore,detritivore,,subfamily bodyshape
c358251a-ea74-4cd1-9329-db4d09b0a1c9,2018-04-04 19:04:34.288421+00:00,2018-10-12 15:22:00.180962+00:00,,90,Amblypomacentrus breviceps,breviceps,Amblypomacentrus,0.014790,2.980000,1.000000,17.13,8.50,2.80,total length,medium group,planktivore,phytoplanktivore,,subfamily bodyshape
059d73c4-da92-4d81-8304-620ffff5577b,2018-04-04 19:04:34.309276+00:00,2018-10-12 15:22:00.203604+00:00,,90,Amblypomacentrus clarus,clarus,Amblypomacentrus,0.014790,2.980000,1.000000,12.47,6.00,2.80,total length,medium group,planktivore,phytoplanktivore,,subfamily bodyshape
bc0f43fb-db52-4f32-9eda-c2f07c50eefb,2018-04-04 19:04:34.327782+00:00,2018-10-12 15:22:00.222989+00:00,,90,Amblypomacentrus vietnamicus,vietnamicus,Amblypomacentrus,0.014790,2.980000,1.000000,15.87,,2.80,,medium group,planktivore,phytoplanktivore,,subfamily bodyshape
f37948c1-3829-4972-8125-8f360b458ac0,2018-04-04 19:04:44.425160+00:00,2018-10-12 15:22:09.036365+00:00,,90,Amblyrhynchotes honckenii,honckenii,Amblyrhynchotes,0.049700,2.970000,0.810373,24.86,30.00,3.40,total length,,invertivore-mobile,micro-invertivore,,
4eb51413-6d8b-477b-97a4-503956d6f7d5,2018-10-12 15:22:11.136450+00:00,2018-10-12 15:22:11.141013+00:00,,90,Ammolabrus dicrus,dicrus,Ammolabrus,0.007760,3.010000,1.000000,21.00,9.40,3.30,standard length,medium group,planktivore,zooplanktivore,,
346de79d-c6f9-4273-940c-0490b35fbd2d,2018-04-04 19:04:05.119683+00:00,2018-10-12 15:21:35.095981+00:00,,90,Amphichaetodon howensis,howensis,Amphichaetodon,0.021880,3.020000,1.000000,16.34,18.00,2.76,standard length,solitary,omnivore,micro-invertivore,,subfamily bodyshape
e406eb2c-519e-4642-b3ec-65f6a4ee0065,2018-04-04 19:04:05.139322+00:00,2018-10-12 15:21:35.114915+00:00,,90,Amphichaetodon melbae,melbae,Amphichaetodon,0.021880,3.020000,1.000000,16.34,14.50,3.40,,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
2655cc60-0c93-4e10-a653-893233005a21,2018-04-04 19:04:33.201495+00:00,2018-10-12 15:21:59.198375+00:00,,90,Amphiprion akallopisos,akallopisos,Amphiprion,0.011220,3.040000,1.000000,26.28,11.00,2.73,standard length,small group,planktivore,phytoplanktivore,,All LWR for bodyshape
f5fdd545-cd42-4f68-960b-396845d51d1b,2018-04-04 19:04:33.220257+00:00,2018-10-12 15:21:59.216802+00:00,,90,Amphiprion akindynos,akindynos,Amphiprion,0.027867,2.902918,1.000000,23.12,9.00,2.65,standard length,small group,planktivore,phytoplanktivore,,
3889d664-b942-48de-a010-309ae69baa1b,2018-04-04 19:04:33.239715+00:00,2018-10-12 15:21:59.235138+00:00,,90,Amphiprion allardi,allardi,Amphiprion,0.022910,2.990000,1.000000,26.31,15.00,2.69,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
523d2fd2-ec80-4ec0-91c0-32b1cf768aab,2018-10-12 15:22:15.419311+00:00,2018-10-12 15:22:15.423852+00:00,,90,Amphiprion barberi,barberi,Amphiprion,0.022910,2.990000,1.000000,22.00,8.60,2.70,standard length,small group,planktivore,phytoplanktivore,,
767888e6-f991-4b26-a9c3-16947a8c39b8,2018-04-04 19:04:33.466954+00:00,2018-10-12 15:21:59.253621+00:00,,90,Amphiprion bicinctus,bicinctus,Amphiprion,0.022910,2.990000,1.000000,25.07,14.00,2.68,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
3bf40c73-3c49-463a-b6c1-51bd79c8b1af,2018-10-12 15:22:15.448039+00:00,2018-10-12 15:22:15.452706+00:00,,90,Amphiprion chagosensis,chagosensis,Amphiprion,0.022910,2.990000,1.000000,23.00,11.00,2.70,total length,small group,planktivore,phytoplanktivore,,
65c0a373-bd77-4125-8b6c-9f8273e127ca,2018-10-12 15:22:15.473636+00:00,2018-10-12 15:22:15.478090+00:00,,90,Amphiprion chrysogaster,chrysogaster,Amphiprion,0.022910,2.990000,1.000000,26.00,15.00,2.60,total length,small group,planktivore,phytoplanktivore,,
e604bd78-183a-4432-a8e1-23945ae6bcfd,2018-04-04 19:04:33.484933+00:00,2018-10-12 15:21:59.271784+00:00,,90,Amphiprion chrysopterus,chrysopterus,Amphiprion,0.022910,2.990000,1.000000,16.48,17.00,2.66,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
ee8ff316-8aca-4d93-9d06-c335376c3590,2018-04-04 19:04:33.503253+00:00,2018-10-12 15:21:59.290114+00:00,,90,Amphiprion clarkii,clarkii,Amphiprion,0.022910,2.990000,1.000000,31.62,15.00,2.64,standard length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
5ac279e5-72e4-4c1f-87ae-4ab6ada4cc54,2018-04-04 19:04:33.521068+00:00,2018-10-12 15:21:59.307989+00:00,,90,Amphiprion ephippium,ephippium,Amphiprion,0.022910,2.990000,1.000000,25.07,14.00,2.72,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
440af9f9-3009-413c-9c53-8eb6014549dc,2018-04-04 19:04:33.538893+00:00,2018-10-12 15:21:59.326667+00:00,,90,Amphiprion frenatus,frenatus,Amphiprion,0.022910,2.990000,1.000000,25.07,14.00,2.66,total length,small group,omnivore,zooplanktivore,,subfamily bodyshape
61a3fcdc-4744-43e6-93c3-044851be9811,2018-10-12 15:22:15.501567+00:00,2018-10-12 15:22:15.506391+00:00,,90,Amphiprion fuscocaudatus,fuscocaudatus,Amphiprion,0.022910,2.990000,1.000000,25.00,14.00,2.73,total length,small group,planktivore,phytoplanktivore,,
ad260487-7089-4677-ba34-ae2bf000c9f2,2018-04-04 19:04:33.557012+00:00,2018-10-12 15:21:59.344723+00:00,,90,Amphiprion latezonatus,latezonatus,Amphiprion,0.022910,2.990000,1.000000,25.07,14.00,2.69,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
1e110e0f-6fd4-4c56-b728-4864403ddadc,2018-04-04 19:04:33.575291+00:00,2018-10-12 15:21:59.362986+00:00,,90,Amphiprion latifasciatus,latifasciatus,Amphiprion,0.022910,2.990000,1.000000,24.47,13.00,2.70,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
0b513955-2aa8-480b-8d44-d3604ebf3ef2,2018-04-04 19:04:33.593441+00:00,2018-10-12 15:21:59.381368+00:00,,90,Amphiprion leucokranos,leucokranos,Amphiprion,0.022910,2.990000,1.000000,23.46,12.00,2.72,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
49d46fe5-b642-4fdb-9aaf-8b1f9b24be23,2018-04-04 19:04:33.611484+00:00,2018-10-12 15:21:59.399664+00:00,,90,Amphiprion mccullochi,mccullochi,Amphiprion,0.022910,2.990000,1.000000,23.46,12.00,2.73,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
42ce1811-87e8-4357-bd91-fdb38879d7c8,2018-04-04 19:04:33.632523+00:00,2018-10-12 15:21:59.418145+00:00,,90,Amphiprion melanopus,melanopus,Amphiprion,0.014540,3.297980,1.000000,24.65,12.00,2.68,total length,small group,planktivore,phytoplanktivore,,
76783c99-c771-405f-b4ab-1fb13670b394,2018-04-04 19:04:33.650914+00:00,2018-10-12 15:21:59.437020+00:00,,90,Amphiprion nigripes,nigripes,Amphiprion,0.011220,3.040000,1.000000,22.69,11.00,2.68,total length,small group,planktivore,phytoplanktivore,,All LWR for bodyshape
56aa6f7a-9b96-498f-80d1-244bad114940,2018-04-04 19:04:33.668632+00:00,2018-10-12 15:21:59.455780+00:00,,90,Amphiprion ocellaris,ocellaris,Amphiprion,0.011220,3.040000,1.000000,22.69,11.00,2.84,total length,small group,planktivore,phytoplanktivore,,All LWR for bodyshape
6f72dab9-e496-4fb0-8f95-8503505551db,2018-04-04 19:04:33.687581+00:00,2018-10-12 15:21:59.474838+00:00,,90,Amphiprion omanensis,omanensis,Amphiprion,0.022910,2.990000,1.000000,25.07,14.00,2.70,total length,small group,planktivore,phytoplanktivore,,subfamily bodyshape
8d84d836-df5e-48a7-837e-838771d8b960,2018-10-12 15:22:15.526672+00:00,2018-10-12 15:22:15.531060+00:00,,90,Amphiprion pacificus,pacificus,Amphiprion,0.011220,3.040000,1.000000,12.00,4.80,2.80,standard length,small group,planktivore,phytoplanktivore,,
d0a6d7f4-c0f3-4cd8-a7b3-db3eef313a62,2018-04-04 19:04:33.705353+00:00,2018-10-12 15:21:59.493315+00:00,,90,Amphiprion percula,percula,Amphiprion,0.011220,3.040000,1.000000,22.69,11.00,2.70,total length,small group,planktivore,phytoplanktivore,,All LWR for bodyshape
38df0ad6-8309-40c6-8a39-9f039fd04fde,2018-04-04 19:04:33.722926+00:00,2018-10-12 15:21:59.511839+00:00,,90,Amphiprion perideraion,perideraion,Amphiprion,0.011220,3.040000,1.000000,25.99,10.00,2.80,total length,small group,omnivore,zooplanktivore,,All LWR for bodyshape
d1330ec3-be4b-4788-974a-02bb5f4108f5,2018-10-12 15:22:15.554683+00:00,2018-10-12 15:22:15.559217+00:00,,90,Amphiprion polymnus,polymnus,Amphiprion,0.022910,2.990000,1.000000,24.00,13.00,2.71,total length,small group,planktivore,phytoplanktivore,,
a8a3a664-384f-48dc-b75d-df4f2b43e355,2018-10-12 15:22:15.579957+00:00,2018-10-12 15:22:15.584506+00:00,,90,Amphiprion rubrocinctus,rubrocinctus,Amphiprion,0.011220,3.040000,1.000000,23.00,12.00,2.64,total length,small group,planktivore,phytoplanktivore,,
987c0525-f976-4bf8-92f0-a068ba26fe35,2018-04-04 19:04:33.741608+00:00,2018-10-12 15:21:59.530722+00:00,,90,Amphiprion sandaracinos,sandaracinos,Amphiprion,0.011220,3.040000,1.000000,25.07,14.00,2.71,total length,small group,planktivore,phytoplanktivore,,All LWR for bodyshape
01d7b66c-3b41-4699-9d8f-127147ab5fac,2018-04-04 19:04:33.760289+00:00,2018-10-12 15:21:59.549481+00:00,,90,Amphiprion sebae,sebae,Amphiprion,0.011220,3.040000,1.000000,27.47,16.00,2.72,total length,small group,planktivore,phytoplanktivore,,All LWR for bodyshape
915c5137-abc3-4388-840f-772d5aa16152,2018-10-12 15:22:15.607711+00:00,2018-10-12 15:22:15.612311+00:00,,90,Amphiprion thiellei,thiellei,Amphiprion,0.011220,3.040000,1.000000,19.00,9.00,2.80,total length,small group,planktivore,phytoplanktivore,,
3c199938-de32-44d3-8606-2c64e227e085,2018-04-04 19:04:33.777694+00:00,2018-10-12 15:21:59.568183+00:00,,90,Amphiprion tricinctus,tricinctus,Amphiprion,0.040470,2.858530,1.000000,30.54,12.00,2.88,total length,small group,omnivore,zooplanktivore,,
8d258cf6-be54-4378-afaf-4aab76b37068,2018-04-04 19:04:25.717099+00:00,2018-10-12 15:21:53.109235+00:00,,90,Anacanthus barbatus,barbatus,Anacanthus,0.006030,3.070000,1.000000,35.81,35.00,2.80,total length,,omnivore,micro-invertivore,,subfamily bodyshape
2444fcc8-6592-4cdb-8adb-c91e5dd17629,2018-04-04 19:04:18.907976+00:00,2018-10-12 15:21:47.299405+00:00,,90,Anampses caeruleopunctatus,caeruleopunctatus,Anampses,0.010000,3.060000,1.000000,40.08,42.00,3.37,total length,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
049631a6-a5f2-424b-a2d1-fea1cf894f99,2018-04-04 19:04:18.926023+00:00,2018-10-12 15:21:47.318289+00:00,,90,Anampses chrysocephalus,chrysocephalus,Anampses,0.010000,3.060000,1.000000,25.85,17.00,3.50,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
31135ef0-cfd1-4e38-96a6-dc7318c981e8,2018-04-04 19:04:18.944632+00:00,2018-10-12 15:21:47.337331+00:00,,90,Anampses cuvier,cuvier,Anampses,0.019950,3.010000,1.000000,34.91,31.00,3.27,total length,solitary,invertivore-mobile,micro-invertivore,,All LWR for bodyshape
c9b770ad-c9bc-4f86-b6c5-a76fc10b6511,2018-04-04 19:04:18.963716+00:00,2018-10-12 15:21:47.356298+00:00,,90,Anampses elegans,elegans,Anampses,0.010000,3.060000,1.000000,34.73,29.00,3.50,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
3d1277aa-2a8d-4034-853b-707f45fc28c9,2018-04-04 19:04:18.982063+00:00,2018-10-12 15:21:47.374978+00:00,,90,Anampses femininus,femininus,Anampses,0.010000,3.060000,1.000000,31.13,24.00,3.50,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
fd3527d8-cb88-4b7d-a145-8b310afb94b2,2018-04-04 19:04:19.000183+00:00,2018-10-12 15:21:47.393819+00:00,,90,Anampses geographicus,geographicus,Anampses,0.010000,3.060000,1.000000,34.91,31.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
ab5a10fc-92a2-4760-8b84-455c35a900bf,2018-04-04 19:04:19.018232+00:00,2018-10-12 15:21:47.412544+00:00,,90,Anampses lennardi,lennardi,Anampses,0.010000,3.060000,1.000000,33.42,28.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
5b9b5bfe-d40a-4273-97a4-3c0ea23e2c2e,2018-04-04 19:04:19.036699+00:00,2018-10-12 15:21:47.431641+00:00,,90,Anampses lineatus,lineatus,Anampses,0.010000,3.060000,1.000000,22.77,13.00,3.40,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
631a6955-15b3-4dde-8b5a-1d08b5c80cfb,2018-04-04 19:04:19.054643+00:00,2018-10-12 15:21:47.450431+00:00,,90,Anampses melanurus,melanurus,Anampses,0.010000,3.060000,1.000000,21.39,12.00,3.35,total length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
55dbed9e-c9b0-48b0-aa9f-b97a977e6473,2018-04-04 19:04:19.078025+00:00,2018-10-12 15:21:47.468798+00:00,,90,Anampses meleagrides,meleagrides,Anampses,0.010000,3.060000,1.000000,29.85,22.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
581e222f-bf51-468e-9568-71ae0ec0fa31,2018-04-04 19:04:19.096544+00:00,2018-10-12 15:21:47.488669+00:00,,90,Anampses neoguinaicus,neoguinaicus,Anampses,0.010000,3.060000,1.000000,34.69,20.00,3.50,standard length,small group,invertivore-mobile,micro-invertivore,,subfamily bodyshape
8dea630a-5da3-440b-886e-e2691e715899,2018-04-04 19:04:19.116681+00:00,2018-10-12 15:21:47.507309+00:00,,90,Anampses twistii,twistii,Anampses,0.010000,3.060000,1.000000,27.03,18.00,3.50,total length,solitary,invertivore-mobile,micro-invertivore,,subfamily bodyshape
a4e12828-01b5-43a1-988c-c661cb5fbb54,2018-04-04 19:04:21.160130+00:00,2018-10-12 15:21:49.445856+00:00,,90,Anchichoerops natalensis,natalensis,Anchichoerops,0.009770,3.050000,1.000000,61.06,75.00,3.39,total length,solitary,invertivore-mobile,macro-invertivore,,subfamily bodyshape
